date,temperaturemin,temperaturemax,precipitation,snowfall,snowdepth,avgwindspeed,fastest2minwinddir,fastest2minwindspeed,fastest5secwinddir,fastest5secwindspeed,fog,fogheavy,mist,rain,fogground,ice,glaze,drizzle,snow,freezingrain,smokehaze,thunder,highwind,hail,blowingsnow,dust,freezingfog
10/29/2018,39,64.9,0,0,0,5.14,290,17,300,25.05,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
11/5/2018,54,62.1,0.82,0,0,3.8,90,18.12,80,21.92,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
11/6/2018,57,73.9,0.03,0,0,7.38,230,27.96,240,36.91,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
11/14/2018,39,48,0.04,0,0,8.05,60,16.11,80,19.91,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
11/15/2018,36,43,0.88,0,0,10.29,50,21.03,40,29.97,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
11/19/2018,43,64.9,0,0,0,3.36,230,12.97,220,16.11,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
11/21/2018,30.2,57,0,0,0,2.24,270,12.08,250,16.11,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
11/23/2018,27.1,45,0,0,0,7.83,100,14.09,40,18.12,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
11/24/2018,36,45,0.72,0,0,5.14,290,12.97,300,18.12,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
11/27/2018,31.1,48,0,0,0,6.71,320,14.09,350,21.92,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12/2/2018,57.9,71.1,0,0,0,10.96,220,21.03,230,25.95,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12/9/2018,30.2,37.9,1.75,7.01,3.15,15.21,50,23.94,30,34,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No
12/26/2018,26.2,51.1,0,0,0,2.46,100,8.95,110,12.97,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12/28/2018,50,68,1.61,0,0,9.84,20,21.03,200,31.09,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12/29/2018,45,64.9,0,0,0,3.36,250,14.09,240,17,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12/30/2018,45,59,0.01,0,0,2.91,160,10.07,140,14.99,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1/2/2019,46.9,54,0.01,0,0,5.14,90,12.97,70,19.01,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1/5/2019,44.1,61,0.01,0,0,9.62,250,21.03,240,29.08,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1/19/2019,37,59,0,0,0,8.05,190,17,190,23.94,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1/23/2019,30.9,64,0.04,0,0,7.83,180,21.03,170,29.08,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1/25/2019,27,46.9,0,0,0,3.58,270,14.09,240,21.92,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1/26/2019,21.9,51.1,0,0,0,2.46,240,16.11,240,21.03,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1/29/2019,30.9,54,0.16,0,0,8.95,250,23.94,260,31.09,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2/2/2019,28.9,60.1,0,0,0,3.8,210,10.07,190,14.09,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2/7/2019,60.1,79,0,0,0,12.75,230,23.04,230,27.96,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2/15/2019,48.9,66.9,0,0,0,10.51,230,23.04,230,29.97,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2/16/2019,34,57.9,0.45,0,0,8.05,50,25.05,50,34,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2/19/2019,33.1,45,0.25,0,0,5.37,100,12.08,130,16.11,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No
2/25/2019,37,59,0,0,0,7.83,290,19.91,270,29.08,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
3/2/2019,37,59,0,0,0,4.25,120,12.97,110,16.11,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
3/8/2019,39,48.9,0.1,0,0,4.7,130,10.07,130,14.99,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
6/24/2011,72,96.1,0.02,0,0,11.41,230,21.92,240,31.99,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
6/25/2011,70,89.1,0,0,0,4.03,250,14.99,240,23.04,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
6/26/2011,68,93.9,0,0,0,3.58,230,14.09,250,25.05,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
6/29/2011,68,93,0.04,0,0,4.47,10,10.07,360,17,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
7/1/2011,64.9,93,0,0,0,3.13,30,14.09,30,19.91,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
7/6/2011,73,89.1,0.22,0,0,6.26,220,21.92,220,25.95,Yes,No,No,Yes,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No
7/14/2011,69.1,87.1,0,0,0,8.72,50,17,50,23.04,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
7/16/2011,63,89.1,0,0,0,6.04,100,12.97,140,19.91,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
7/17/2011,68,88,0,0,0,2.68,200,8.95,120,14.09,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
7/25/2011,73.9,97,0.07,0,0,4.92,250,25.95,240,31.99,Yes,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No
7/27/2011,73,99,0,0,0,4.92,110,14.99,140,27.96,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
7/31/2011,73,84.9,1.16,0,0,2.68,30,14.99,40,29.97,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No
8/1/2011,71.1,93.9,0,0,0,2.46,80,12.08,50,17.9,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
8/4/2011,77,95,0,0,0,4.92,90,14.09,30,23.04,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
8/8/2011,73,96.1,0,0,0,5.59,280,12.97,260,21.03,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
8/16/2011,64,88,0,0,0,1.79,50,8.95,30,14.09,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
8/23/2011,66,84,0,0,0,5.82,60,12.97,50,17,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
9/1/2011,60.1,86,0,0,0,2.01,90,12.08,90,16.11,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
9/12/2011,66,87.1,0,0,0,2.91,140,8.95,40,12.97,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
9/21/2011,66.9,82.9,0.43,0,0,3.36,120,8.05,,,Yes,No,No,Yes,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No
9/24/2011,66.9,78.1,0.03,0,0,3.8,90,8.05,,,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
9/26/2011,68,84.9,0,0,0,2.91,160,17.9,160,25.95,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
9/29/2011,61,84,0,0,0,4.25,240,16.11,280,21.92,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
10/10/2011,55.9,75,0,0,0,6.71,50,12.08,50,14.99,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
10/18/2011,59,82.9,1.04,0,0,6.26,170,14.09,160,19.91,No,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No
10/19/2011,54,68,0.84,0,0,10.51,250,25.95,260,34.9,No,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No
10/23/2011,39.9,69.1,0,0,0,1.57,80,8.95,90,14.09,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
10/24/2011,43,72,0,0,0,1.12,260,8.95,270,12.08,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
11/3/2011,36,66.9,0.17,0,0,4.03,180,12.97,180,17,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
11/4/2011,46.9,55,1.43,0,0,11.41,40,21.03,30,29.08,No,No,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No
11/11/2011,33.1,53.1,0,0,0,5.82,300,16.11,300,21.92,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
11/15/2011,62.1,78.1,0,0,0,10.51,220,21.03,230,25.95,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
11/21/2011,60.1,77,0,0,0,4.7,220,12.08,230,14.09,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
11/23/2011,48.9,73.9,0.18,0,0,12.08,190,21.92,290,34.9,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
11/30/2011,34,53.1,0,0,0,5.82,300,14.99,290,21.92,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12/5/2011,45,71.1,0,0,0,4.7,160,12.08,150,16.11,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No
12/10/2011,36,53.1,0,0,0,2.91,50,12.08,20,16.11,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12/22/2011,61,68,0.08,0,0,7.83,210,21.03,200,29.08,Yes,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No
12/27/2011,42.1,64,0.56,0,0,11.86,240,29.97,230,44.07,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
12/29/2011,26.1,55.9,0,0,0,4.7,230,16.11,210,19.91,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12/31/2011,39.9,64.9,0,0,0,6.49,270,14.99,290,23.94,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1/1/2012,35.1,68,0.01,0,0,7.83,220,23.04,210,29.08,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
1/6/2012,33.1,66,0,0,0,5.59,230,14.09,220,17,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1/11/2012,44.1,60.1,0.61,0,0,8.05,230,19.91,230,27.96,Yes,Yes,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No
1/12/2012,44.1,59,0,0,0,12.97,220,23.04,210,29.97,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1/17/2012,42.1,64.9,0.1,0,0,14.99,240,31.09,230,40.94,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
1/20/2012,33.1,57,0.19,0,0,3.8,130,12.08,120,14.99,Yes,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No
1/21/2012,36,57.9,0.42,0,0,7.61,220,17.9,220,23.94,Yes,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No
1/25/2012,34,64,0,0,0,1.79,150,8.95,150,14.09,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1/28/2012,32,62.1,0,0,0,4.47,340,14.99,330,21.92,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1/29/2012,32,53.1,0,0,0,5.59,230,16.11,230,19.91,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1/31/2012,36,68,0,0,0,10.07,230,17,230,21.92,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2/1/2012,46.9,70,0,0,0,7.83,230,19.91,240,25.05,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No
2/7/2012,32,57,0,0,0,1.12,40,10.07,50,14.09,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2/8/2012,28.9,51.1,0,0,0,2.01,350,8.05,330,14.09,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
2/14/2012,39,60.1,0,0,0,9.17,230,23.04,230,27.96,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
2/15/2012,41,64,0,0,0,3.36,50,12.08,40,16.11,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2/17/2012,42.1,63,0,0,0,2.46,280,8.95,10,16.11,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2/18/2012,39.9,64.9,0,0,0,2.46,220,14.99,230,19.91,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2/24/2012,50,78.1,0.09,0,0,17.45,230,36.01,220,46.08,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
2/28/2012,41,66,0,0,0,4.25,50,12.97,50,17,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
3/4/2012,34,54,0.17,0,0,5.37,300,19.91,260,31.09,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
3/6/2012,27,54,0,0,0,4.03,200,10.07,110,14.99,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
3/8/2012,48,75,0,0,0,10.07,220,23.04,210,29.97,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
3/13/2012,57,78.1,0.02,0,0,10.51,230,17,230,23.04,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
3/21/2012,60.1,75,0.04,0,0,3.13,120,12.08,120,14.99,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No
3/25/2012,55.9,68,0.03,0,0,3.8,330,12.97,20,17.9,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
4/4/2012,57,84.9,0.62,0,0,4.25,240,16.11,350,25.95,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No
4/8/2012,37.9,75.9,0,0,0,3.58,280,17,260,25.95,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
4/17/2012,60.1,86,0,0,0,6.93,60,17,80,23.94,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
4/28/2012,54,62.1,0,0,0,6.04,80,14.99,50,21.92,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
4/29/2012,55,77,0,0,0,3.36,30,12.08,30,16.11,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
5/7/2012,57.9,78.1,0,0,0,5.59,140,12.97,130,21.03,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
5/8/2012,61,80.1,0,0,0,7.83,200,16.11,170,21.92,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
5/10/2012,51.1,72,0,0,0,3.8,290,14.09,290,21.03,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
5/13/2012,60.1,75,0.15,0,0,5.59,190,14.09,180,21.92,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
5/14/2012,63,75,0.49,0,0,6.26,180,16.11,180,23.04,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No
5/20/2012,52,82,0,0,0,6.49,30,21.03,40,27.96,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
5/21/2012,66,82,0,0,0,1.34,50,8.95,150,14.99,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
6/10/2012,64.9,89.1,0,0,0,6.26,200,14.09,200,17.9,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
6/12/2012,68,82.9,0.43,0,0,7.61,50,19.91,50,25.05,No,No,No,Yes,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No
6/16/2012,53.1,80.1,0,0,0,6.26,40,17,40,23.94,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
3/30/2011,39.9,48,1.05,0,0,7.83,100,21.92,100,29.08,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No
4/1/2011,37.9,55,0,0,0,6.26,280,17.9,290,29.97,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
4/2/2011,37,64.9,0,0,0,8.95,270,27.96,280,42.95,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
4/7/2011,46,79,0,0,0,6.49,230,14.99,220,17.9,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
4/8/2011,53.1,82,0.06,0,0,5.14,30,21.92,20,31.99,Yes,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No
4/10/2011,52,72,0,0,0,3.8,210,8.95,200,14.09,Yes,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No
4/12/2011,57,73,0,0,0,12.3,220,31.99,200,40.04,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No
4/13/2011,46.9,72,0,0,0,5.14,290,14.09,270,21.92,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
4/19/2011,55.9,84.9,0,0,0,11.18,230,21.03,190,27.96,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
4/21/2011,55,73,0.01,0,0,5.82,120,16.11,360,21.92,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
4/23/2011,54,78.1,0.01,0,0,5.82,210,17,210,23.04,Yes,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No
4/24/2011,62.1,87.1,0,0,0,11.18,230,21.92,210,25.95,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
4/26/2011,68,82.9,0,0,0,10.29,190,17.9,190,25.05,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No
4/27/2011,68,87.1,0.21,0,0,12.97,230,29.97,230,40.94,Yes,No,No,Yes,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No
5/14/2011,63,79,0.12,0,0,4.7,170,14.09,170,16.11,Yes,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No
5/17/2011,57.9,72,0.17,0,0,7.16,180,16.11,160,21.92,Yes,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No
5/20/2011,57,82,0,0,0,2.68,260,12.08,240,17,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
5/22/2011,59,89.1,0,0,0,4.03,280,12.08,290,17.9,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
5/23/2011,66,91,0.09,0,0,7.38,230,19.91,210,25.05,Yes,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No
6/2/2011,70,95,0,0,0,2.91,20,10.07,30,16.11,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
6/3/2011,66,84.9,0,0,0,6.93,40,16.11,40,21.92,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
6/5/2011,69.1,90,0,0,0,5.82,40,16.11,50,17.9,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
6/6/2011,69.1,90,0,0,0,4.7,50,12.97,20,19.91,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
6/10/2011,72,96.1,0,0,0,7.38,140,12.97,80,31.99,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No
6/12/2011,66.9,93.9,0.24,0,0,5.59,300,23.04,310,34.9,Yes,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No
6/16/2011,68,91,0,0,0,8.5,230,19.91,200,23.94,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
6/17/2011,66.9,91.9,0,0,0,4.92,230,14.99,150,31.09,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
11/9/2013,30.2,59,0,0,0,3.8,230,14.99,240,19.91,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
11/12/2013,35.1,61,0.01,0,0,6.93,40,19.91,30,29.08,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
11/17/2013,52,71.1,0.08,0,0,5.37,210,18.12,220,23.04,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
11/18/2013,54,75,0.06,0,0,7.16,230,18.12,230,25.05,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
11/19/2013,41,55.9,0,0,0,6.49,20,14.09,30,21.03,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
11/28/2013,23.2,45,0,0,0,1.79,310,12.97,310,21.03,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12/19/2013,30.2,62.1,0,0,0,7.61,230,21.92,220,25.95,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12/21/2013,50,73.9,0,0,0,9.17,220,21.03,200,29.97,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
1/2/2014,37,48.9,0.33,0,0,2.68,310,12.97,320,21.92,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1/11/2014,45,69.1,0.28,0,0,10.29,230,59.95,220,86.12,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1/13/2014,33.1,62.1,0,0,0,7.16,220,21.03,230,25.95,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1/15/2014,33.1,59,0,0,0,4.47,180,17,210,23.94,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1/18/2014,27.1,46.9,0,0,0,6.71,270,17,240,23.94,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1/19/2014,30.2,54,0,0,0,8.5,240,17,240,25.95,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1/27/2014,33.1,64.9,0,0,0,9.62,230,18.12,30,23.94,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2/8/2014,34,50,0,0,0,2.46,70,8.95,90,17,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2/11/2014,25.2,35.1,0,0,0,7.16,50,14.09,80,18.12,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2/14/2014,27.1,55.9,0,0,1.18,8.95,220,16.11,230,19.91,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2/16/2014,29.1,53.1,0,0,0,4.47,250,16.11,230,23.04,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2/19/2014,48.9,72,0.5,0,0,8.28,240,21.92,230,27.96,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2/20/2014,52,72,0,0,0,9.17,200,23.94,200,29.97,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
3/3/2014,20.1,61,0.36,0.2,0,10.96,30,25.05,30,36.91,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
3/16/2014,36,55.9,0.29,0,0,8.95,50,18.12,50,25.05,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
3/17/2014,31.1,36,0.46,0,0,10.29,50,19.91,50,25.05,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
3/22/2014,46,75.9,0,0,0,8.05,220,18.12,230,25.05,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
3/31/2014,36,72,0,0,0,4.03,360,12.97,330,19.91,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
4/12/2014,54,81,0,0,0,7.16,80,16.11,220,21.92,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
4/15/2014,39,71.1,1.32,0,0,10.51,280,25.05,270,36.91,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
4/25/2014,48.9,80.1,0.47,0,0,6.71,210,23.94,290,36.91,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
4/27/2014,51.1,84,0,0,0,5.14,130,16.11,130,21.03,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
5/2/2014,51.1,69.1,0,0,0,4.7,230,14.09,240,21.03,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
5/3/2014,53.1,75.9,0,0,0,5.82,240,17,260,21.92,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
5/7/2014,59,78.1,0,0,0,3.58,110,12.08,120,17,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
5/19/2014,45,73,0,0,0,2.01,40,12.08,130,17,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
5/21/2014,60.1,87.1,0,0,0,7.83,240,16.11,250,21.03,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
5/23/2014,63,82,0,0,0,3.58,300,12.97,280,21.92,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
5/27/2014,66,90,0.22,0,0,5.82,300,25.05,280,40.94,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
6/7/2014,62.1,84.9,0,0,0,2.91,80,8.95,80,12.97,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
6/9/2014,69.1,90,0.29,0,0,3.8,320,14.09,300,18.12,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
6/11/2014,68,93.9,0.58,0,0,4.7,200,31.99,190,44.07,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
6/23/2014,64.9,84.9,0,0,0,5.14,120,10.07,120,16.11,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
6/24/2014,64.9,86,0,0,0,5.82,190,12.97,190,19.91,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
6/26/2014,69.1,93,0,0,0,4.03,30,12.08,20,17,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
6/29/2014,60.1,84.9,0,0,0,3.8,40,8.95,110,16.11,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
6/30/2014,66,90,0,0,0,5.82,230,12.08,190,17,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
7/7/2014,66.9,96.1,0,0,0,10.51,230,19.91,230,29.97,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
7/12/2014,66,90,0,0,0,3.36,160,10.07,200,16.11,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
7/18/2014,64,86,0,0,0,5.82,100,14.99,140,18.12,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
7/21/2014,73,79,1.16,0,0,2.68,120,12.08,140,17,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
7/31/2014,66,82,0.08,0,0,2.68,120,8.95,90,14.09,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
8/1/2014,64.9,75.9,0.71,0,0,7.38,80,19.91,90,23.94,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
8/3/2014,66.9,80.1,0,0,0,1.34,120,10.07,140,12.08,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
8/8/2014,69.1,81,0,0,0,3.58,120,12.08,120,12.97,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
8/10/2014,66,81,0.56,0,0,6.71,100,14.99,110,21.03,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
